21,0,175,84,153,251,0,-1,-1,-1
764,1,352,5,71,247,0,-1,-1,-1
843,2,451,8,68,223,0,-1,-1,-1
859,3,259,70,106,267,0,-1,-1,-1
967,4,417,1,80,77,0,-1,-1,-1
1281,5,411,35,100,297,0,-1,-1,-1
1282,5,434,14,62,225,0,-1,-1,-1
1283,5,439,7,81,232,0,-1,-1,-1
1284,5,376,7,80,213,0,-1,-1,-1
1284,6,547,0,86,226,0,-1,-1,-1
1285,5,486,3,99,205,0,-1,-1,-1
1285,6,386,1,89,179,0,-1,-1,-1
1286,6,519,2,63,113,0,-1,-1,-1
1286,5,453,14,68,181,0,-1,-1,-1
1290,7,352,1,67,157,0,-1,-1,-1
1291,7,535,0,54,103,0,-1,-1,-1
1291,8,324,1,58,152,0,-1,-1,-1
1292,7,535,0,59,102,0,-1,-1,-1
1293,7,310,0,83,160,0,-1,-1,-1
1294,7,306,0,90,160,0,-1,-1,-1
1295,7,302,0,114,155,0,-1,-1,-1
1297,9,313,0,65,155,0,-1,-1,-1
1298,9,358,5,68,154,0,-1,-1,-1
1300,9,313,0,69,164,0,-1,-1,-1
1301,9,491,0,85,116,0,-1,-1,-1
1304,9,263,0,102,179,0,-1,-1,-1
1306,9,462,24,131,184,0,-1,-1,-1
2391,10,526,0,76,103,0,-1,-1,-1
2455,11,331,0,60,138,0,-1,-1,-1
2457,11,495,2,74,131,0,-1,-1,-1
2459,11,329,0,57,133,0,-1,-1,-1
2464,12,268,0,60,135,0,-1,-1,-1
2465,12,256,0,78,141,0,-1,-1,-1
2466,12,254,0,79,141,0,-1,-1,-1
2467,12,264,0,68,152,0,-1,-1,-1
2755,13,499,0,68,93,0,-1,-1,-1
2765,14,288,0,57,87,0,-1,-1,-1
2766,15,441,1,90,122,0,-1,-1,-1
2770,16,460,3,65,119,0,-1,-1,-1
2771,16,459,5,70,123,0,-1,-1,-1
2775,17,467,0,85,124,0,-1,-1,-1
2776,17,474,0,85,135,0,-1,-1,-1
2777,17,469,0,89,130,0,-1,-1,-1
2780,17,478,0,77,134,0,-1,-1,-1
2781,17,483,3,72,129,0,-1,-1,-1
2791,18,475,0,99,122,0,-1,-1,-1
2792,18,483,0,75,128,0,-1,-1,-1
2794,18,480,5,81,121,0,-1,-1,-1
2795,18,478,0,74,126,0,-1,-1,-1
2796,18,484,0,73,127,0,-1,-1,-1
2797,18,480,0,75,127,0,-1,-1,-1
2798,18,509,1,77,134,0,-1,-1,-1
2799,18,512,3,69,130,0,-1,-1,-1
2800,18,510,0,69,135,0,-1,-1,-1
2801,18,498,0,71,125,0,-1,-1,-1
2802,18,486,0,82,124,0,-1,-1,-1
2802,19,512,2,73,126,0,-1,-1,-1
2803,19,485,2,85,119,0,-1,-1,-1
2806,19,513,3,82,125,0,-1,-1,-1
2806,20,461,1,71,117,0,-1,-1,-1
2807,20,517,2,77,127,0,-1,-1,-1
2807,19,462,0,63,114,0,-1,-1,-1
2808,19,522,6,80,121,0,-1,-1,-1
2809,19,519,3,77,124,0,-1,-1,-1
2810,19,516,2,75,128,0,-1,-1,-1
2810,20,460,0,58,114,0,-1,-1,-1
2811,19,517,3,86,123,0,-1,-1,-1
2812,19,513,1,90,123,0,-1,-1,-1
2813,19,511,2,88,126,0,-1,-1,-1
2814,19,530,6,69,122,0,-1,-1,-1
2815,19,511,4,91,126,0,-1,-1,-1
2818,19,513,3,88,124,0,-1,-1,-1
2818,21,463,0,57,116,0,-1,-1,-1
2820,19,514,3,83,124,0,-1,-1,-1
2821,19,517,4,78,124,0,-1,-1,-1
2823,19,512,3,85,124,0,-1,-1,-1
2823,22,463,0,58,114,0,-1,-1,-1
2824,19,510,4,91,124,0,-1,-1,-1
2824,22,464,0,55,115,0,-1,-1,-1
2825,22,507,2,95,127,0,-1,-1,-1
2825,19,462,0,59,118,0,-1,-1,-1
2826,22,502,1,102,128,0,-1,-1,-1
2826,19,458,0,62,114,0,-1,-1,-1
2829,22,512,0,81,128,0,-1,-1,-1
2831,22,509,3,92,119,0,-1,-1,-1
2832,22,513,1,86,121,0,-1,-1,-1
2833,22,530,0,66,124,0,-1,-1,-1
2834,22,526,3,75,117,0,-1,-1,-1
