1234,0,437,0,92,201,0,-1,-1,-1
2506,1,457,3,73,162,0,-1,-1,-1
2514,2,498,111,142,173,0,-1,-1,-1
2515,2,531,0,57,90,0,-1,-1,-1
2523,3,365,23,105,217,0,-1,-1,-1
2817,4,437,89,149,179,0,-1,-1,-1
2878,5,497,0,54,88,0,-1,-1,-1
2879,5,246,53,115,167,0,-1,-1,-1
3252,6,145,99,162,112,0,-1,-1,-1
3455,7,204,104,125,107,0,-1,-1,-1
3727,8,357,25,107,223,0,-1,-1,-1
3727,9,374,89,90,161,0,-1,-1,-1
3966,10,354,1,55,127,0,-1,-1,-1
3967,10,267,10,75,203,0,-1,-1,-1
3968,10,264,60,84,155,0,-1,-1,-1
3979,11,529,78,103,199,0,-1,-1,-1
3980,12,304,30,85,200,0,-1,-1,-1
3981,12,464,0,51,118,0,-1,-1,-1
3986,13,542,8,86,102,0,-1,-1,-1
4019,14,500,3,67,104,0,-1,-1,-1
4047,15,371,116,87,131,0,-1,-1,-1
4068,16,348,14,73,161,0,-1,-1,-1
4069,16,537,8,59,122,0,-1,-1,-1
4148,17,437,0,61,123,0,-1,-1,-1
4150,18,353,13,56,154,0,-1,-1,-1
4161,19,351,19,106,181,0,-1,-1,-1
4162,19,390,0,74,163,0,-1,-1,-1
4163,20,389,0,56,120,0,-1,-1,-1
4179,21,175,114,90,86,0,-1,-1,-1
4320,22,258,76,97,145,0,-1,-1,-1
4332,23,444,1,58,149,0,-1,-1,-1
4345,24,355,22,68,148,0,-1,-1,-1
4417,25,452,2,77,166,0,-1,-1,-1
4493,26,393,23,73,209,0,-1,-1,-1
4540,27,476,10,77,133,0,-1,-1,-1
4912,28,413,0,65,164,0,-1,-1,-1
4969,29,425,0,71,168,0,-1,-1,-1
5081,30,350,5,77,154,0,-1,-1,-1
5202,31,453,13,92,192,0,-1,-1,-1
5213,32,448,24,83,196,0,-1,-1,-1
5296,33,265,11,78,201,0,-1,-1,-1
5297,34,431,16,86,194,0,-1,-1,-1
5298,33,205,71,102,139,0,-1,-1,-1
5348,35,466,0,55,90,0,-1,-1,-1
5359,36,155,78,134,129,0,-1,-1,-1
5503,37,534,0,44,95,0,-1,-1,-1
5504,37,531,0,48,95,0,-1,-1,-1
5506,37,527,2,55,101,0,-1,-1,-1
5507,37,569,0,53,133,0,-1,-1,-1
5513,38,411,110,142,155,0,-1,-1,-1
5770,39,400,1,67,155,0,-1,-1,-1
5782,40,459,2,60,114,0,-1,-1,-1
5820,41,457,1,72,109,0,-1,-1,-1
5975,42,465,120,117,155,0,-1,-1,-1
6058,43,240,95,107,121,0,-1,-1,-1
6064,44,456,10,92,196,0,-1,-1,-1
6065,44,571,0,37,65,0,-1,-1,-1
6073,45,548,1,77,146,0,-1,-1,-1
6074,45,238,103,117,117,0,-1,-1,-1
6087,46,449,21,119,243,0,-1,-1,-1
6121,47,504,0,61,98,0,-1,-1,-1
6127,48,349,15,97,219,0,-1,-1,-1
6192,49,372,0,91,110,0,-1,-1,-1
6344,50,90,100,98,82,0,-1,-1,-1
6408,51,487,0,72,109,0,-1,-1,-1
6413,52,392,81,106,172,0,-1,-1,-1
6444,53,553,0,68,134,0,-1,-1,-1
6499,54,543,0,95,236,0,-1,-1,-1
6500,54,579,0,48,109,0,-1,-1,-1
6505,55,542,0,44,95,0,-1,-1,-1
6505,56,227,119,157,114,0,-1,-1,-1
6514,57,372,26,92,208,0,-1,-1,-1
6656,58,491,0,80,130,0,-1,-1,-1
6657,58,565,0,68,95,0,-1,-1,-1
6758,59,482,100,130,181,0,-1,-1,-1
6758,60,371,133,110,116,0,-1,-1,-1
6763,61,541,15,91,211,0,-1,-1,-1
6763,62,466,2,82,229,0,-1,-1,-1
6763,63,483,22,91,213,0,-1,-1,-1
6837,64,455,8,81,194,0,-1,-1,-1
6838,64,345,131,109,111,0,-1,-1,-1
6839,64,329,133,118,111,0,-1,-1,-1
6882,65,41,80,85,86,0,-1,-1,-1
6882,66,469,122,117,150,0,-1,-1,-1
6883,65,41,82,101,92,0,-1,-1,-1
6900,67,109,90,92,98,0,-1,-1,-1
6916,68,455,105,121,168,0,-1,-1,-1
6918,69,382,18,107,223,0,-1,-1,-1
6921,70,401,75,107,183,0,-1,-1,-1
6922,71,159,60,134,141,0,-1,-1,-1
6928,72,215,101,110,109,0,-1,-1,-1
6929,73,251,56,121,162,0,-1,-1,-1
6935,74,378,152,107,93,0,-1,-1,-1
6938,75,297,87,93,148,0,-1,-1,-1
6939,75,118,116,80,76,0,-1,-1,-1
6940,76,551,0,66,88,0,-1,-1,-1
6943,77,160,72,135,130,0,-1,-1,-1
6946,78,489,55,96,212,0,-1,-1,-1
6947,79,111,47,111,151,0,-1,-1,-1
6948,78,436,90,174,184,0,-1,-1,-1
6950,78,81,71,90,104,0,-1,-1,-1
6951,78,208,113,80,92,0,-1,-1,-1
7162,80,135,59,109,137,0,-1,-1,-1
7180,81,449,83,132,180,0,-1,-1,-1
7250,82,414,19,99,243,0,-1,-1,-1
7261,83,563,0,60,98,0,-1,-1,-1
7281,84,367,17,91,226,0,-1,-1,-1
7302,85,178,112,81,88,0,-1,-1,-1
7304,86,313,77,88,156,0,-1,-1,-1
7305,86,197,48,92,158,0,-1,-1,-1
7306,87,478,1,62,100,0,-1,-1,-1
7313,88,522,0,65,81,0,-1,-1,-1
7347,89,386,7,77,103,0,-1,-1,-1
7349,89,343,11,99,224,0,-1,-1,-1
7395,90,570,0,66,114,0,-1,-1,-1
7396,90,507,6,83,195,0,-1,-1,-1
7396,91,428,0,75,189,0,-1,-1,-1
7402,92,480,2,78,116,0,-1,-1,-1
7417,93,508,0,81,193,0,-1,-1,-1
7427,94,499,116,128,157,0,-1,-1,-1
7428,94,509,111,117,159,0,-1,-1,-1
7431,94,520,101,110,177,0,-1,-1,-1
7432,94,537,48,90,228,0,-1,-1,-1
7433,94,540,45,92,232,0,-1,-1,-1
7434,94,541,45,89,233,0,-1,-1,-1
7435,94,541,50,92,224,0,-1,-1,-1
7436,94,539,49,98,229,0,-1,-1,-1
7437,95,528,51,79,220,0,-1,-1,-1
7438,95,521,43,94,227,0,-1,-1,-1
7439,95,541,38,88,221,0,-1,-1,-1
7440,95,545,36,83,220,0,-1,-1,-1
7441,95,546,38,85,217,0,-1,-1,-1
7442,95,555,35,77,220,0,-1,-1,-1
7456,96,540,0,60,87,0,-1,-1,-1
7532,97,532,0,39,60,0,-1,-1,-1
7559,98,486,0,62,86,0,-1,-1,-1
7570,99,405,0,101,253,0,-1,-1,-1
7570,100,514,65,85,200,0,-1,-1,-1
7577,101,438,52,144,217,0,-1,-1,-1
7578,101,528,28,109,242,0,-1,-1,-1
7579,101,484,70,145,206,0,-1,-1,-1
7579,102,107,114,90,72,0,-1,-1,-1
7580,101,518,93,114,191,0,-1,-1,-1
7581,101,498,0,66,155,0,-1,-1,-1
7631,103,360,78,115,172,0,-1,-1,-1
7632,103,391,62,116,193,0,-1,-1,-1
7637,104,568,46,70,235,0,-1,-1,-1
7639,105,348,68,81,175,0,-1,-1,-1
7639,106,514,54,87,214,0,-1,-1,-1
7639,104,483,53,64,110,0,-1,-1,-1
7640,105,443,55,80,198,0,-1,-1,-1
7641,106,342,9,44,126,0,-1,-1,-1
7642,106,435,5,39,119,0,-1,-1,-1
7642,105,360,13,57,127,0,-1,-1,-1
7643,106,431,10,43,115,0,-1,-1,-1
7643,107,133,57,126,150,0,-1,-1,-1
7644,106,436,13,53,136,0,-1,-1,-1
7646,108,291,1,85,203,0,-1,-1,-1
7647,108,421,0,60,113,0,-1,-1,-1
7647,109,356,0,67,151,0,-1,-1,-1
7648,109,504,38,43,128,0,-1,-1,-1
7654,110,550,26,68,137,0,-1,-1,-1
7657,110,426,60,73,156,0,-1,-1,-1
7658,110,376,57,78,178,0,-1,-1,-1
7660,110,480,56,94,209,0,-1,-1,-1
7660,111,380,78,72,166,0,-1,-1,-1
7661,111,468,171,88,94,0,-1,-1,-1
7661,112,367,109,88,137,0,-1,-1,-1
7661,113,514,80,90,149,0,-1,-1,-1
7662,111,500,36,91,240,0,-1,-1,-1
7662,112,348,156,85,87,0,-1,-1,-1
7662,113,430,32,81,204,0,-1,-1,-1
7663,113,531,11,55,150,0,-1,-1,-1
7663,111,453,17,68,162,0,-1,-1,-1
7663,114,321,22,57,142,0,-1,-1,-1
7665,111,402,18,45,143,0,-1,-1,-1
7665,113,555,7,80,201,0,-1,-1,-1
7666,111,265,42,55,156,0,-1,-1,-1
7666,114,315,26,67,145,0,-1,-1,-1
7666,113,553,9,82,206,0,-1,-1,-1
7667,114,334,3,48,155,0,-1,-1,-1
7667,113,549,21,88,187,0,-1,-1,-1
7668,113,551,38,83,170,0,-1,-1,-1
7668,114,322,23,60,137,0,-1,-1,-1
7669,113,554,2,81,207,0,-1,-1,-1
7670,113,552,6,81,203,0,-1,-1,-1
7671,113,422,56,62,156,0,-1,-1,-1
7671,115,329,38,53,157,0,-1,-1,-1
7672,115,374,7,80,196,0,-1,-1,-1
7673,116,393,0,56,131,0,-1,-1,-1
7674,115,464,14,63,161,0,-1,-1,-1
7675,117,372,169,89,81,0,-1,-1,-1
7675,116,502,27,78,209,0,-1,-1,-1
7676,118,540,80,100,210,0,-1,-1,-1
7677,118,424,51,93,201,0,-1,-1,-1
7679,118,416,70,130,181,0,-1,-1,-1
7679,119,494,146,123,138,0,-1,-1,-1
7680,119,446,33,93,224,0,-1,-1,-1
7681,119,465,65,107,206,0,-1,-1,-1
7693,120,512,108,118,168,0,-1,-1,-1
7699,121,442,144,113,119,0,-1,-1,-1
7699,122,367,99,65,139,0,-1,-1,-1
7700,122,410,106,117,151,0,-1,-1,-1
7735,123,476,75,98,183,0,-1,-1,-1
7739,124,503,0,63,147,0,-1,-1,-1
7744,125,362,2,82,207,0,-1,-1,-1
7762,126,464,13,88,246,0,-1,-1,-1
7762,127,547,31,89,245,0,-1,-1,-1
7763,126,456,13,94,246,0,-1,-1,-1
7763,127,543,38,92,236,0,-1,-1,-1
7764,127,414,104,166,172,0,-1,-1,-1
7791,128,522,31,93,242,0,-1,-1,-1
7804,129,339,149,93,93,0,-1,-1,-1
7805,130,357,167,198,96,0,-1,-1,-1
7812,131,499,0,62,129,0,-1,-1,-1
7819,132,511,0,52,101,0,-1,-1,-1
7821,132,507,8,81,220,0,-1,-1,-1
7822,133,485,0,59,86,0,-1,-1,-1
7872,134,562,5,74,279,0,-1,-1,-1
7885,135,476,16,86,244,0,-1,-1,-1
7887,135,536,11,102,241,0,-1,-1,-1
7938,136,516,0,65,112,0,-1,-1,-1
7954,137,475,92,120,183,0,-1,-1,-1
7959,138,539,4,92,251,0,-1,-1,-1
7960,138,237,91,85,125,0,-1,-1,-1
7960,139,126,65,101,131,0,-1,-1,-1
7961,139,9,93,86,73,0,-1,-1,-1
7964,140,511,0,66,111,0,-1,-1,-1
7964,141,567,3,58,116,0,-1,-1,-1
7965,142,387,64,159,199,0,-1,-1,-1
7965,140,357,31,90,191,0,-1,-1,-1
7997,143,538,0,56,87,0,-1,-1,-1
7998,144,555,2,78,190,0,-1,-1,-1
7999,144,542,0,86,191,0,-1,-1,-1
8000,144,480,0,83,239,0,-1,-1,-1
8001,144,521,7,57,145,0,-1,-1,-1
8002,144,455,55,90,206,0,-1,-1,-1
8002,145,297,30,93,196,0,-1,-1,-1
8003,144,435,81,108,166,0,-1,-1,-1
8003,145,467,80,112,173,0,-1,-1,-1
8003,146,278,63,100,148,0,-1,-1,-1
8003,147,435,16,79,101,0,-1,-1,-1
8004,147,464,74,102,178,0,-1,-1,-1
8004,148,371,43,98,180,0,-1,-1,-1
8004,145,284,54,89,157,0,-1,-1,-1
8004,144,466,39,69,101,0,-1,-1,-1
8005,148,511,76,120,184,0,-1,-1,-1
8005,145,301,94,87,118,0,-1,-1,-1
8005,147,239,54,83,137,0,-1,-1,-1
8006,147,238,51,117,147,0,-1,-1,-1
8006,148,351,109,108,121,0,-1,-1,-1
8006,149,490,70,137,190,0,-1,-1,-1
8006,150,493,26,65,137,0,-1,-1,-1
8006,151,519,32,62,111,0,-1,-1,-1
8007,147,237,54,94,142,0,-1,-1,-1
8007,151,507,69,111,191,0,-1,-1,-1
8007,148,364,52,117,169,0,-1,-1,-1
8008,151,511,72,114,190,0,-1,-1,-1
8008,147,223,61,100,134,0,-1,-1,-1
8009,151,538,23,100,235,0,-1,-1,-1
8009,147,241,48,109,157,0,-1,-1,-1
8009,148,491,21,78,230,0,-1,-1,-1
8010,151,548,24,90,238,0,-1,-1,-1
8010,147,239,55,111,143,0,-1,-1,-1
8011,151,241,50,110,155,0,-1,-1,-1
8011,147,549,22,89,241,0,-1,-1,-1
8011,148,482,20,78,225,0,-1,-1,-1
8012,147,261,63,100,132,0,-1,-1,-1
8012,151,553,26,86,240,0,-1,-1,-1
8012,148,478,19,76,228,0,-1,-1,-1
8013,151,250,54,119,158,0,-1,-1,-1
8013,147,549,22,90,241,0,-1,-1,-1
8014,148,277,58,114,156,0,-1,-1,-1
8014,151,550,30,89,234,0,-1,-1,-1
8014,147,477,22,81,218,0,-1,-1,-1
8015,151,265,53,107,141,0,-1,-1,-1
8015,148,480,20,76,216,0,-1,-1,-1
8015,147,341,126,109,94,0,-1,-1,-1
8015,152,560,32,78,235,0,-1,-1,-1
8016,152,241,53,107,144,0,-1,-1,-1
8016,151,473,23,82,204,0,-1,-1,-1
8016,148,557,51,82,211,0,-1,-1,-1
8016,147,341,113,115,109,0,-1,-1,-1
8017,152,222,53,126,150,0,-1,-1,-1
8017,153,564,52,74,218,0,-1,-1,-1
8018,153,504,22,85,207,0,-1,-1,-1
8018,152,271,53,101,138,0,-1,-1,-1
8018,147,347,116,100,104,0,-1,-1,-1
8019,147,237,54,117,150,0,-1,-1,-1
8019,153,510,26,79,203,0,-1,-1,-1
8019,152,437,90,82,141,0,-1,-1,-1
8020,147,245,64,86,131,0,-1,-1,-1
8020,152,510,30,77,200,0,-1,-1,-1
